poem_id,language,pilot_status,profile_status,release_status,source_path
MV++_0819,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0819.json
MV++_0820,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0820.json
MV++_0821,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0821.json
MV++_0822,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0822.json
MV++_0823,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0823.json
MV++_0824,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0824.json
MV++_0825,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0825.json
MV++_0826,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0826.json
MV++_0827,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0827.json
MV++_0828,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0828.json
MV++_0829,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0829.json
MV++_0830,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0830.json
MV++_0831,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0831.json
MV++_0832,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0832.json
MV++_0833,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0833.json
MV++_0834,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0834.json
MV++_0835,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0835.json
MV++_0836,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0836.json
MV++_0837,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0837.json
MV++_0838,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0838.json
MV++_0839,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0839.json
MV++_0840,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0840.json
MV++_0841,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0841.json
MV++_0842,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0842.json
MV++_0843,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0843.json
MV++_0844,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0844.json
MV++_0845,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0845.json
MV++_0846,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0846.json
MV++_0847,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0847.json
MV++_0848,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0848.json
MV++_0849,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0849.json
MV++_0850,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0850.json
MV++_0851,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0851.json
MV++_0852,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0852.json
MV++_0853,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0853.json
MV++_0854,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0854.json
MV++_0855,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0855.json
MV++_0856,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0856.json
MV++_0857,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0857.json
MV++_0858,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0858.json
MV++_0859,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0859.json
MV++_0860,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0860.json
MV++_0861,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0861.json
MV++_0862,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0862.json
MV++_0863,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0863.json
MV++_0864,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0864.json
MV++_0865,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0865.json
MV++_0866,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0866.json
MV++_0867,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0867.json
MV++_0868,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0868.json
MV++_0869,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0869.json
MV++_0870,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0870.json
MV++_0871,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0871.json
MV++_0872,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0872.json
MV++_0873,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0873.json
MV++_0874,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0874.json
MV++_0875,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0875.json
MV++_0876,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0876.json
MV++_0877,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0877.json
MV++_0878,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0878.json
MV++_0879,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0879.json
MV++_0880,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0880.json
MV++_0881,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0881.json
MV++_0882,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0882.json
MV++_0883,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0883.json
MV++_0884,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0884.json
MV++_0885,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0885.json
MV++_0886,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0886.json
MV++_0887,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0887.json
MV++_0888,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0888.json
MV++_0889,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0889.json
MV++_0890,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0890.json
MV++_0891,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0891.json
MV++_0892,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0892.json
MV++_0893,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0893.json
MV++_0894,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0894.json
MV++_0895,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0895.json
MV++_0896,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0896.json
MV++_0897,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0897.json
MV++_0898,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0898.json
MV++_0899,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0899.json
MV++_0900,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0900.json
MV++_0901,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0901.json
MV++_0902,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0902.json
MV++_0903,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0903.json
MV++_0904,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0904.json
MV++_0905,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0905.json
MV++_0906,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0906.json
MV++_0907,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0907.json
MV++_0908,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0908.json
MV++_0909,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0909.json
MV++_0910,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0910.json
MV++_0911,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0911.json
MV++_0912,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0912.json
MV++_0913,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0913.json
MV++_0914,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0914.json
MV++_0915,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0915.json
MV++_0916,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0916.json
MV++_0917,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0917.json
MV++_0918,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0918.json
MV++_0919,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0919.json
MV++_0920,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0920.json
MV++_0921,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0921.json
MV++_0922,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0922.json
MV++_0923,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0923.json
MV++_0924,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0924.json
MV++_0925,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0925.json
MV++_0926,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0926.json
MV++_0927,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0927.json
MV++_0928,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0928.json
MV++_0929,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0929.json
MV++_0930,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0930.json
MV++_0931,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0931.json
MV++_0932,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0932.json
MV++_0933,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0933.json
MV++_0934,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0934.json
MV++_0935,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0935.json
MV++_0936,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0936.json
MV++_0937,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0937.json
MV++_0938,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0938.json
MV++_0939,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0939.json
MV++_0940,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0940.json
MV++_0941,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0941.json
MV++_0942,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0942.json
MV++_0943,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0943.json
MV++_0944,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0944.json
MV++_0945,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0945.json
MV++_0946,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0946.json
MV++_0947,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0947.json
MV++_0948,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0948.json
MV++_0949,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0949.json
MV++_0950,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0950.json
MV++_0951,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0951.json
MV++_0952,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0952.json
MV++_0953,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0953.json
MV++_0954,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0954.json
MV++_0955,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0955.json
MV++_0956,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0956.json
MV++_0957,Kannada,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Kannada/MV++_0957.json
